"hotel","is_canceled","lead_time","arrival_date_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","market_segment","distribution_channel","is_repeated_guest","booking_changes","deposit_type","customer_type","required_car_parking_spaces","total_of_special_requests","restype","room_coherence","prev_cancellations","waiting_list"
"City Hotel","0",25,"June",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",25,"June",1,1,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",3,"February",1,3,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",28,"February",1,3,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",34,"February",0,2,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",0,"February",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,2,"agent","1",0,0
"City Hotel","0",34,"February",0,2,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",34,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",34,"February",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",0,"February",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,2,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",36,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",1,"February",2,2,2,0,1,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,2,"agent","1",0,0
"City Hotel","0",2,"February",2,3,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",16,"February",2,2,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",1,"February",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,2,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",16,"February",2,2,1,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",2,"February",2,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",1,2,"agent","1",0,0
"City Hotel","0",2,"February",2,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",1,2,"agent","1",0,0
"City Hotel","0",1,"February",2,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",0,"February",2,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,2,"agent","1",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",3,"February",1,1,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",1,0,"agent","1",0,0
"City Hotel","0",39,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",105,"February",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",3,"February",1,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"company","0",0,0
"City Hotel","0",1,"February",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,0,"agent","1",0,0
"City Hotel","0",0,"February",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",6,"February",1,5,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Contract",0,1,"agent","0",0,0
"City Hotel","0",6,"February",1,5,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Contract",0,1,"agent","0",0,0
"City Hotel","0",3,"February",0,2,2,0,0,"SC","Online TA","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",1,"February",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,3,"agent","1",0,0
"City Hotel","0",1,"February",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,3,"agent","1",0,0
"City Hotel","0",1,"February",0,4,2,2,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Contract",0,1,"agent","1",0,0
"City Hotel","0",41,"February",0,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",0,"February",0,3,2,1,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",0,0,"company","0",0,0
"City Hotel","0",8,"February",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",1,2,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",2,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",40,"February",2,2,1,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,1,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"City Hotel","0",40,"February",2,2,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",40,"February",2,2,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",5,"February",2,3,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",1,2,"agent","1",0,0
"City Hotel","0",6,"February",2,1,2,1,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"City Hotel","0",6,"February",2,1,2,1,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"City Hotel","0",6,"February",2,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"City Hotel","0",46,"February",1,1,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,3,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,2,"agent","0",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,1,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",5,"February",1,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"City Hotel","0",92,"February",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","0",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",7,"February",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",46,"February",1,3,2,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"City Hotel","0",4,"February",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,3,"agent","1",0,0
"City Hotel","0",4,"February",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,3,"agent","0",0,0
"City Hotel","0",2,"February",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",4,"February",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Contract",0,3,"agent","1",0,0
"City Hotel","0",5,"February",1,5,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"City Hotel","0",5,"February",1,5,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",4,"February",2,5,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"City Hotel","0",4,"February",2,5,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"City Hotel","0",0,"February",1,1,2,0,0,"BB","Corporate","Direct","0",2,"No Deposit","Transient",0,0,"company","0",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,1,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",46,"February",1,1,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",12,"February",0,2,3,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,2,"company","1",0,0
"City Hotel","0",12,"February",0,2,2,1,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,2,"company","1",0,0
"City Hotel","0",6,"February",0,4,2,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",10,"February",0,5,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",8,"February",0,5,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
